Date,Time,Symbol,Open,High,Low,Close,Volume
4/28/2022,2:00 PM,GOOGL,"2,376.00","2,390.91","2,371.64","2,382.95",52568
4/28/2022,1:00 PM,GOOGL,"2,357.14","2,384.88","2,354.67","2,375.01",92856
4/28/2022,12:00 PM,GOOGL,"2,317.70","2,359.63","2,314.76","2,356.93",81246
4/28/2022,11:00 AM,GOOGL,"2,317.49","2,331.63","2,311.56","2,318.00",90468
4/28/2022,10:00 AM,GOOGL,"2,302.72","2,322.00","2,287.23","2,320.00",149312
4/28/2022,9:00 AM,GOOGL,"2,328.30","2,334.00","2,282.30","2,303.19",184206
4/27/2022,3:00 PM,GOOGL,"2,291.27","2,292.61","2,265.17","2,285.89",407849
4/27/2022,2:00 PM,GOOGL,"2,302.10","2,306.30","2,284.44","2,288.67",102753
4/27/2022,1:00 PM,GOOGL,"2,323.11","2,326.89","2,293.97","2,304.08",100865
4/27/2022,12:00 PM,GOOGL,"2,281.38","2,328.00","2,273.67","2,322.00",165792
4/27/2022,11:00 AM,GOOGL,"2,290.16","2,312.99","2,279.28","2,280.91",154698
4/27/2022,10:00 AM,GOOGL,"2,308.82","2,317.63","2,254.73","2,290.46",292062
4/27/2022,9:00 AM,GOOGL,"2,289.39","2,344.84","2,255.06","2,308.17",631249
4/26/2022,3:00 PM,GOOGL,"2,424.69","2,426.23","2,373.00","2,373.00",433712
4/26/2022,2:00 PM,GOOGL,"2,389.53","2,424.76","2,386.55","2,423.55",133992
4/26/2022,1:00 PM,GOOGL,"2,405.74","2,405.74","2,376.98","2,388.29",85004
4/26/2022,12:00 PM,GOOGL,"2,372.11","2,410.73","2,371.89","2,403.96",97322
4/26/2022,11:00 AM,GOOGL,"2,383.48","2,389.00","2,370.22","2,371.24",114997
4/26/2022,10:00 AM,GOOGL,"2,398.41","2,401.51","2,376.36","2,383.93",200664
4/26/2022,9:00 AM,GOOGL,"2,445.89","2,450.20","2,392.09","2,398.38",149414
4/25/2022,3:00 PM,GOOGL,"2,443.28","2,463.09","2,425.91","2,461.48",346016
4/25/2022,2:00 PM,GOOGL,"2,430.14","2,453.77","2,421.88","2,444.27",61005
4/25/2022,1:00 PM,GOOGL,"2,434.33","2,442.54","2,424.18","2,431.35",40723
4/25/2022,12:00 PM,GOOGL,"2,403.89","2,440.62","2,403.26","2,432.15",49167
4/25/2022,11:00 AM,GOOGL,"2,438.84","2,443.18","2,398.05","2,406.90",86425
4/25/2022,10:00 AM,GOOGL,"2,398.47","2,465.55","2,397.32","2,439.66",185636
4/25/2022,9:00 AM,GOOGL,"2,382.02","2,418.27","2,370.22","2,398.18",169007
4/22/2022,3:00 PM,GOOGL,"2,385.56","2,414.80","2,378.50","2,392.71",464218
4/22/2022,2:00 PM,GOOGL,"2,392.00","2,408.01","2,378.52","2,386.00",110298
4/22/2022,1:00 PM,GOOGL,"2,404.06","2,407.84","2,392.09","2,392.56",101908
4/22/2022,12:00 PM,GOOGL,"2,413.93","2,420.99","2,402.44","2,404.23",111694
4/22/2022,11:00 AM,GOOGL,"2,444.27","2,453.31","2,411.23","2,414.72",74871
4/22/2022,10:00 AM,GOOGL,"2,468.49","2,481.03","2,434.69","2,444.36",161941
4/22/2022,9:00 AM,GOOGL,"2,500.00","2,508.04","2,466.34","2,467.02",120337
4/21/2022,3:00 PM,GOOGL,"2,499.31","2,502.81","2,490.53","2,496.29",250137
4/21/2022,2:00 PM,GOOGL,"2,515.27","2,516.45","2,496.01","2,498.50",105554
