Date,Time,Open,High,Low,Close,Volume
19-06-2012,07:00:00,28.777,28.827,28.665,28.77,136
19-06-2012,08:00:00,28.767,28.799,28.62,28.768,158
19-06-2012,09:00:00,28.775,28.795,28.484,28.534,106
19-06-2012,10:00:00,28.536,28.539,28.324,28.427,78
19-06-2012,11:00:00,28.427,28.517,28.391,28.486,64
19-06-2012,12:00:00,28.484,28.517,28.435,28.459,60
19-06-2012,13:00:00,28.461,28.468,28.431,28.435,60
19-06-2012,14:00:00,28.441,28.469,28.384,28.412,61
19-06-2012,15:00:00,28.414,28.45,28.383,28.398,29
19-06-2012,16:00:00,28.387,28.423,28.387,28.398,30
19-06-2012,17:00:00,28.4,28.462,28.4,28.456,60
19-06-2012,18:00:00,28.461,28.52,28.415,28.447,60
19-06-2012,19:00:00,28.451,28.509,28.365,28.485,60
19-06-2012,20:00:00,28.487,28.516,28.485,28.496,60
19-06-2012,21:00:00,28.497,28.499,28.415,28.425,60
19-06-2012,22:00:00,28.425,28.465,28.404,28.435,60
19-06-2012,23:00:00,28.436,28.514,28.42,28.494,60
20-06-2012,00:00:00,28.492,28.537,28.454,28.476,60
20-06-2012,01:00:00,28.476,28.484,28.374,28.395,61
20-06-2012,02:00:00,28.396,28.422,28.303,28.363,61
20-06-2012,03:00:00,28.356,28.449,28.344,28.392,66
20-06-2012,04:00:00,28.395,28.495,28.384,28.453,73
20-06-2012,05:00:00,28.461,28.465,28.234,28.375,70
20-06-2012,06:00:00,28.377,28.452,28.165,28.219,100
20-06-2012,07:00:00,28.226,28.244,27.985,28.209,78
20-06-2012,08:00:00,28.209,28.217,27.983,28.064,109
20-06-2012,09:00:00,28.062,28.614,28.026,28.535,126
20-06-2012,10:00:00,28.544,28.544,28.264,28.348,72
20-06-2012,11:00:00,28.34,28.544,27.7,28.408,240
20-06-2012,12:00:00,28.408,28.512,28.183,28.223,83
20-06-2012,13:00:00,28.223,28.284,28.004,28.095,76
20-06-2012,14:00:00,28.094,28.137,27.959,28.134,61
20-06-2012,15:00:00,28.131,28.156,28.103,28.128,31
20-06-2012,16:00:00,28.085,28.102,28.045,28.053,30
20-06-2012,17:00:00,28.053,28.054,27.92,27.943,60
20-06-2012,18:00:00,27.941,28.014,27.928,27.941,60
20-06-2012,19:00:00,27.941,27.942,27.742,27.92,65
20-06-2012,20:00:00,27.917,27.982,27.795,27.844,60
20-06-2012,21:00:00,27.842,27.949,27.833,27.87,61
20-06-2012,22:00:00,27.87,27.904,27.846,27.885,60
20-06-2012,23:00:00,27.885,28.003,27.885,27.984,63
21-06-2012,00:00:00,27.983,27.983,27.902,27.945,60
21-06-2012,01:00:00,27.941,28.013,27.884,27.917,66
21-06-2012,02:00:00,27.924,27.931,27.724,27.807,79
21-06-2012,03:00:00,27.808,27.941,27.793,27.934,60
21-06-2012,04:00:00,27.934,28.023,27.874,27.955,62
21-06-2012,05:00:00,27.958,28.004,27.86,27.989,60
21-06-2012,06:00:00,27.989,28.003,27.511,27.605,81
21-06-2012,07:00:00,27.603,27.726,27.531,27.603,115
21-06-2012,08:00:00,27.603,27.688,27.429,27.547,135
21-06-2012,09:00:00,27.546,27.584,27.164,27.184,131
21-06-2012,10:00:00,27.184,27.258,26.988,26.992,131
21-06-2012,11:00:00,26.999,27.112,26.855,26.915,87
21-06-2012,12:00:00,26.921,27.003,26.855,26.918,68
21-06-2012,13:00:00,26.917,26.994,26.884,26.965,65
21-06-2012,14:00:00,26.965,26.974,26.859,26.864,60
21-06-2012,15:00:00,26.858,26.874,26.854,26.866,30
21-06-2012,16:00:00,26.867,26.944,26.853,26.944,29
21-06-2012,17:00:00,26.943,27.004,26.914,26.983,60
21-06-2012,18:00:00,26.994,27.034,26.931,26.944,61
21-06-2012,19:00:00,26.946,27.02,26.903,26.916,60
21-06-2012,20:00:00,26.912,26.914,26.833,26.897,60
21-06-2012,21:00:00,26.901,26.998,26.88,26.97,60
21-06-2012,22:00:00,26.968,27.037,26.953,26.969,60
21-06-2012,23:00:00,26.972,27.006,26.844,26.865,60
22-06-2012,00:00:00,26.861,26.885,26.742,26.815,64
22-06-2012,01:00:00,26.816,26.83,26.618,26.823,81
22-06-2012,02:00:00,26.818,26.972,26.8,26.913,65
22-06-2012,03:00:00,26.912,27.02,26.859,26.953,62
22-06-2012,04:00:00,26.954,27.014,26.914,26.924,62
22-06-2012,05:00:00,26.935,26.95,26.773,26.883,63
22-06-2012,06:00:00,26.879,26.925,26.81,26.879,67
22-06-2012,07:00:00,26.875,26.891,26.774,26.774,65
22-06-2012,08:00:00,26.776,26.899,26.676,26.781,104
22-06-2012,09:00:00,26.779,26.779,26.582,26.684,75
22-06-2012,10:00:00,26.681,26.799,26.675,26.784,61
22-06-2012,11:00:00,26.787,26.792,26.676,26.77,61
22-06-2012,12:00:00,26.77,26.907,26.753,26.843,63
22-06-2012,13:00:00,26.841,26.904,26.831,26.884,62
22-06-2012,14:00:00,26.883,26.934,26.809,26.889,63
22-06-2012,15:00:00,26.887,26.923,26.852,26.883,28
24-06-2012,16:00:00,26.886,26.964,26.812,26.812,31
24-06-2012,17:00:00,26.814,26.814,26.625,26.679,59
24-06-2012,18:00:00,26.678,26.795,26.648,26.788,59
24-06-2012,19:00:00,26.79,26.795,26.661,26.758,60
24-06-2012,20:00:00,26.756,26.794,26.736,26.792,59
24-06-2012,21:00:00,26.79,26.82,26.764,26.81,59
24-06-2012,22:00:00,26.812,26.878,26.765,26.788,56
24-06-2012,23:00:00,26.79,26.917,26.79,26.865,60
25-06-2012,00:00:00,26.866,26.896,26.831,26.854,60
25-06-2012,01:00:00,26.854,26.862,26.748,26.767,71
25-06-2012,02:00:00,26.767,26.81,26.697,26.773,65
25-06-2012,03:00:00,26.772,26.849,26.753,26.804,62
25-06-2012,04:00:00,26.792,26.825,26.676,26.754,72
25-06-2012,05:00:00,26.754,26.795,26.686,26.743,66
25-06-2012,06:00:00,26.733,26.795,26.701,26.749,68
25-06-2012,07:00:00,26.747,26.818,26.719,26.804,69
25-06-2012,08:00:00,26.804,26.903,26.733,26.865,115
25-06-2012,09:00:00,26.865,27.004,26.784,27.003,99
25-06-2012,10:00:00,26.997,27.574,26.995,27.434,139
25-06-2012,11:00:00,27.434,27.644,27.337,27.558,104
25-06-2012,12:00:00,27.546,27.604,27.479,27.539,65
25-06-2012,13:00:00,27.543,27.584,27.503,27.558,60
25-06-2012,14:00:00,27.573,27.574,27.463,27.471,60
25-06-2012,15:00:00,27.478,27.536,27.47,27.508,30
25-06-2012,16:00:00,27.474,27.549,27.433,27.454,30
25-06-2012,17:00:00,27.454,27.554,27.413,27.465,60
25-06-2012,18:00:00,27.465,27.534,27.443,27.504,60
25-06-2012,19:00:00,27.499,27.512,27.443,27.464,63
25-06-2012,20:00:00,27.464,27.477,27.434,27.459,60
25-06-2012,21:00:00,27.462,27.474,27.42,27.429,60
25-06-2012,22:00:00,27.429,27.441,27.391,27.403,60
25-06-2012,23:00:00,27.401,27.444,27.385,27.411,60
26-06-2012,00:00:00,27.413,27.455,27.372,27.386,60
26-06-2012,01:00:00,27.386,27.455,27.359,27.413,62
26-06-2012,02:00:00,27.418,27.544,27.412,27.478,77
26-06-2012,03:00:00,27.47,27.483,27.365,27.399,71
26-06-2012,04:00:00,27.397,27.459,27.374,27.409,72
26-06-2012,05:00:00,27.406,27.444,27.363,27.404,67
26-06-2012,06:00:00,27.41,27.414,27.189,27.265,72
26-06-2012,07:00:00,27.265,27.313,27.207,27.253,74
26-06-2012,08:00:00,27.262,27.355,27.121,27.174,91
26-06-2012,09:00:00,27.173,27.174,26.795,26.905,113
26-06-2012,10:00:00,26.905,27.044,26.887,26.975,69
26-06-2012,11:00:00,26.974,27.134,26.945,27.093,67
26-06-2012,12:00:00,27.094,27.154,27.017,27.124,62
26-06-2012,13:00:00,27.123,27.144,27.076,27.103,60
26-06-2012,14:00:00,27.104,27.114,27.078,27.097,60
26-06-2012,15:00:00,27.102,27.116,27.084,27.085,29
26-06-2012,16:00:00,27.073,27.147,27.013,27.024,30
26-06-2012,17:00:00,27.024,27.087,26.973,27.016,60
26-06-2012,18:00:00,27.017,27.086,27.01,27.054,60
26-06-2012,19:00:00,27.056,27.179,27.055,27.107,61
26-06-2012,20:00:00,27.106,27.163,27.097,27.103,60
26-06-2012,21:00:00,27.103,27.154,27.094,27.127,58
26-06-2012,22:00:00,27.125,27.146,27.099,27.14,60
26-06-2012,23:00:00,27.138,27.138,27.041,27.048,60
27-06-2012,00:00:00,27.051,27.104,26.997,27,60
27-06-2012,01:00:00,27.002,27.074,26.974,27.024,61
27-06-2012,02:00:00,27.009,27.064,26.772,26.796,66
27-06-2012,03:00:00,26.795,26.941,26.713,26.924,64
27-06-2012,04:00:00,26.915,26.987,26.825,26.834,62
27-06-2012,05:00:00,26.844,26.894,26.739,26.842,69
27-06-2012,06:00:00,26.843,26.963,26.798,26.914,62
27-06-2012,07:00:00,26.914,27.335,26.67,27.249,100
27-06-2012,08:00:00,27.254,27.314,26.911,27.137,146
27-06-2012,09:00:00,27.135,27.135,26.775,26.829,90
27-06-2012,10:00:00,26.826,26.945,26.826,26.865,70
27-06-2012,11:00:00,26.866,27.034,26.841,27.016,69
27-06-2012,12:00:00,27.013,27.015,26.894,26.921,63
27-06-2012,13:00:00,26.916,26.945,26.902,26.929,60
27-06-2012,14:00:00,26.93,26.941,26.904,26.921,60
27-06-2012,15:00:00,26.921,26.934,26.891,26.895,26
27-06-2012,16:00:00,26.929,26.962,26.863,26.884,31
27-06-2012,17:00:00,26.884,26.963,26.853,26.884,61
27-06-2012,18:00:00,26.884,26.979,26.871,26.979,60
27-06-2012,19:00:00,26.977,27.124,26.975,27.056,60
27-06-2012,20:00:00,27.056,27.059,26.957,26.961,60
27-06-2012,21:00:00,26.964,27.027,26.959,27.007,60
27-06-2012,22:00:00,27.007,27.027,26.974,26.987,60
27-06-2012,23:00:00,26.988,27.022,26.984,27.005,60
28-06-2012,00:00:00,27.006,27.063,26.999,27.035,60
28-06-2012,01:00:00,27.036,27.036,26.902,26.943,64
28-06-2012,02:00:00,26.943,26.966,26.776,26.854,77
28-06-2012,03:00:00,26.852,26.886,26.768,26.805,61
28-06-2012,04:00:00,26.813,26.874,26.711,26.858,70
28-06-2012,05:00:00,26.864,26.953,26.771,26.926,81
28-06-2012,06:00:00,26.922,26.983,26.797,26.811,70
28-06-2012,07:00:00,26.831,27.007,26.707,26.794,108
28-06-2012,08:00:00,26.794,26.805,26.289,26.367,185
28-06-2012,09:00:00,26.368,26.526,26.243,26.499,108
28-06-2012,10:00:00,26.5,26.516,26.367,26.454,91
28-06-2012,11:00:00,26.448,26.454,26.117,26.277,78
28-06-2012,12:00:00,26.274,26.319,26.135,26.31,64
28-06-2012,13:00:00,26.307,26.344,26.245,26.333,61
28-06-2012,14:00:00,26.334,26.432,26.327,26.39,67
28-06-2012,15:00:00,26.39,26.394,26.323,26.343,30
28-06-2012,16:00:00,26.314,26.404,26.273,26.298,30
28-06-2012,17:00:00,26.298,26.331,26.273,26.314,60
28-06-2012,18:00:00,26.306,26.392,26.274,26.383,60
28-06-2012,19:00:00,26.384,26.452,26.37,26.429,60
28-06-2012,20:00:00,26.426,26.457,26.414,26.423,60
28-06-2012,21:00:00,26.424,26.843,26.392,26.701,99
28-06-2012,22:00:00,26.698,26.924,26.673,26.82,97
28-06-2012,23:00:00,26.82,26.844,26.756,26.836,64
29-06-2012,00:00:00,26.836,26.98,26.813,26.858,67
29-06-2012,01:00:00,26.857,26.936,26.796,26.867,91
29-06-2012,02:00:00,26.863,26.896,26.811,26.828,79
29-06-2012,03:00:00,26.823,26.858,26.798,26.827,68
29-06-2012,04:00:00,26.827,26.85,26.726,26.844,60
29-06-2012,05:00:00,26.843,27.368,26.809,27.288,94
29-06-2012,06:00:00,27.291,27.5,27.112,27.424,100
29-06-2012,07:00:00,27.424,27.923,27.421,27.535,188
29-06-2012,08:00:00,27.527,27.614,27.221,27.52,175
29-06-2012,09:00:00,27.516,27.534,27.401,27.524,137
29-06-2012,10:00:00,27.525,27.54,27.417,27.503,91
29-06-2012,11:00:00,27.503,27.79,27.301,27.62,155
29-06-2012,12:00:00,27.613,27.614,27.46,27.521,85
29-06-2012,13:00:00,27.52,27.578,27.474,27.551,66
29-06-2012,14:00:00,27.551,27.586,27.443,27.47,78
29-06-2012,15:00:00,27.47,27.501,27.453,27.471,30
01-07-2012,16:00:00,27.517,27.517,27.434,27.472,30
01-07-2012,17:00:00,27.473,27.515,27.458,27.481,60
01-07-2012,18:00:00,27.482,27.539,27.423,27.433,60
01-07-2012,19:00:00,27.434,27.443,27.195,27.293,62
01-07-2012,20:00:00,27.293,27.344,27.26,27.334,60
01-07-2012,21:00:00,27.332,27.394,27.316,27.321,61
01-07-2012,22:00:00,27.323,27.404,27.323,27.35,60
01-07-2012,23:00:00,27.352,27.352,27.255,27.285,60
02-07-2012,00:00:00,27.294,27.324,27.26,27.29,60
02-07-2012,01:00:00,27.293,27.324,27.233,27.307,64
02-07-2012,02:00:00,27.307,27.414,27.289,27.403,67
02-07-2012,03:00:00,27.4,27.534,27.364,27.484,64
02-07-2012,04:00:00,27.479,27.494,27.313,27.374,63
02-07-2012,05:00:00,27.374,27.394,27.297,27.315,60
02-07-2012,06:00:00,27.315,27.49,27.234,27.455,83
02-07-2012,07:00:00,27.455,27.56,27.413,27.463,107
02-07-2012,08:00:00,27.468,27.531,27.32,27.341,165
02-07-2012,09:00:00,27.341,27.614,27.334,27.525,132
02-07-2012,10:00:00,27.514,27.62,27.508,27.576,83
02-07-2012,11:00:00,27.576,27.604,27.478,27.553,79
02-07-2012,12:00:00,27.553,27.604,27.523,27.56,63
02-07-2012,13:00:00,27.571,27.573,27.528,27.552,59
02-07-2012,14:00:00,27.545,27.556,27.49,27.49,59
02-07-2012,15:00:00,27.49,27.5,27.464,27.466,29
02-07-2012,16:00:00,27.453,27.484,27.445,27.475,30
02-07-2012,17:00:00,27.479,27.524,27.465,27.465,60
02-07-2012,18:00:00,27.474,27.505,27.443,27.492,61
02-07-2012,19:00:00,27.493,27.519,27.416,27.487,65
02-07-2012,20:00:00,27.488,27.543,27.471,27.488,60
02-07-2012,21:00:00,27.486,27.714,27.486,27.65,77
02-07-2012,22:00:00,27.654,27.914,27.633,27.729,78
02-07-2012,23:00:00,27.731,27.836,27.709,27.807,68
03-07-2012,00:00:00,27.805,27.863,27.722,27.811,64
03-07-2012,01:00:00,27.806,28.037,27.764,27.884,86
03-07-2012,02:00:00,27.884,27.989,27.849,27.893,72
03-07-2012,03:00:00,27.887,27.968,27.881,27.924,62
03-07-2012,04:00:00,27.924,27.974,27.897,27.973,60
03-07-2012,05:00:00,27.974,27.987,27.843,27.944,64
03-07-2012,06:00:00,27.944,28.091,27.884,28.01,78
03-07-2012,07:00:00,28.01,28.183,27.949,28.142,75
03-07-2012,08:00:00,28.14,28.274,28.087,28.194,131
03-07-2012,09:00:00,28.193,28.384,28.18,28.384,117
03-07-2012,10:00:00,28.373,28.448,28.264,28.293,90
03-07-2012,11:00:00,28.294,28.41,28.239,28.3,70
03-07-2012,12:00:00,28.297,28.304,28.254,28.278,57
03-07-2012,13:00:00,28.283,28.38,28.275,28.344,61
03-07-2012,14:00:00,28.344,28.345,28.226,28.233,58
03-07-2012,15:00:00,28.232,28.281,28.215,28.257,29
03-07-2012,16:00:00,28.241,28.241,28.183,28.218,30
03-07-2012,17:00:00,28.223,28.265,28.183,28.204,59
03-07-2012,18:00:00,28.196,28.288,28.163,28.214,60
03-07-2012,19:00:00,28.211,28.237,28.114,28.237,61
03-07-2012,20:00:00,28.238,28.265,28.175,28.193,60
03-07-2012,21:00:00,28.191,28.215,28.088,28.119,60
03-07-2012,22:00:00,28.11,28.168,28.093,28.134,60
03-07-2012,23:00:00,28.138,28.167,28.098,28.127,60
04-07-2012,00:00:00,28.131,28.188,28.105,28.159,60
04-07-2012,01:00:00,28.157,28.171,28.083,28.111,60
04-07-2012,02:00:00,28.112,28.177,28.038,28.164,60
04-07-2012,03:00:00,28.164,28.338,28.159,28.234,62
04-07-2012,04:00:00,28.235,28.254,28.113,28.151,60
04-07-2012,05:00:00,28.149,28.184,28.054,28.1,60
04-07-2012,06:00:00,28.104,28.149,28.067,28.142,60
04-07-2012,07:00:00,28.143,28.166,28.099,28.145,61
04-07-2012,08:00:00,28.146,28.16,28.096,28.109,60
04-07-2012,09:00:00,28.113,28.16,28.068,28.111,60
04-07-2012,10:00:00,28.11,28.14,28.101,28.111,60
04-07-2012,11:00:00,28.105,28.153,28.093,28.12,44
04-07-2012,16:00:00,28.133,28.164,28.126,28.158,29
04-07-2012,17:00:00,28.156,28.156,28.113,28.123,59
04-07-2012,18:00:00,28.124,28.203,28.116,28.193,60
04-07-2012,19:00:00,28.19,28.256,28.171,28.256,60
04-07-2012,20:00:00,28.256,28.264,28.187,28.232,61
04-07-2012,21:00:00,28.233,28.253,28.189,28.212,60
04-07-2012,22:00:00,28.21,28.216,28.126,28.164,60
04-07-2012,23:00:00,28.165,28.196,28.093,28.093,60
05-07-2012,00:00:00,28.093,28.164,28.074,28.134,64
05-07-2012,01:00:00,28.125,28.269,28.124,28.184,72
05-07-2012,02:00:00,28.185,28.237,28.155,28.22,64
05-07-2012,03:00:00,28.218,28.224,28.17,28.203,60
05-07-2012,04:00:00,28.203,28.304,28.183,28.228,67
05-07-2012,05:00:00,28.228,28.366,28.164,28.302,100
05-07-2012,06:00:00,28.302,28.387,27.832,27.851,116
05-07-2012,07:00:00,27.851,27.851,27.515,27.615,120
05-07-2012,08:00:00,27.615,27.824,27.563,27.764,104
05-07-2012,09:00:00,27.761,27.898,27.7,27.746,92
05-07-2012,10:00:00,27.747,27.814,27.683,27.693,87
05-07-2012,11:00:00,27.693,27.789,27.644,27.724,66
05-07-2012,12:00:00,27.718,27.754,27.698,27.738,60
05-07-2012,13:00:00,27.743,27.759,27.66,27.703,60
05-07-2012,14:00:00,27.701,27.716,27.66,27.664,60
05-07-2012,15:00:00,27.655,27.67,27.653,27.661,28
05-07-2012,16:00:00,27.664,27.715,27.664,27.71,30
05-07-2012,17:00:00,27.709,27.753,27.698,27.733,64
05-07-2012,18:00:00,27.734,27.791,27.713,27.753,67
05-07-2012,19:00:00,27.751,27.804,27.725,27.758,60
05-07-2012,20:00:00,27.757,27.782,27.688,27.701,60
05-07-2012,21:00:00,27.701,27.724,27.68,27.703,60
05-07-2012,22:00:00,27.701,27.724,27.633,27.665,60
05-07-2012,23:00:00,27.668,27.673,27.587,27.649,60
06-07-2012,00:00:00,27.652,27.709,27.585,27.667,60
06-07-2012,01:00:00,27.663,27.674,27.525,27.589,61
06-07-2012,02:00:00,27.588,27.63,27.55,27.621,60
06-07-2012,03:00:00,27.62,27.62,27.326,27.39,84
06-07-2012,04:00:00,27.39,27.466,27.375,27.41,62
06-07-2012,05:00:00,27.408,27.464,27.31,27.443,64
06-07-2012,06:00:00,27.443,27.506,27.347,27.456,69
06-07-2012,07:00:00,27.468,27.738,27.125,27.257,167
06-07-2012,08:00:00,27.26,27.3,27.07,27.195,108
06-07-2012,09:00:00,27.194,27.281,27.104,27.146,68
06-07-2012,10:00:00,27.149,27.234,27.021,27.098,74
06-07-2012,11:00:00,27.096,27.12,26.929,26.969,70
06-07-2012,12:00:00,26.963,27.031,26.953,26.97,60
06-07-2012,13:00:00,26.971,27.054,26.959,27.045,60
06-07-2012,14:00:00,27.053,27.114,27.047,27.105,59
06-07-2012,15:00:00,27.106,27.134,27.068,27.081,28
08-07-2012,16:00:00,27.043,27.043,26.93,27.003,29
08-07-2012,17:00:00,27.003,27.014,26.949,26.965,60
08-07-2012,18:00:00,26.965,27.048,26.919,27.025,60
08-07-2012,19:00:00,27.026,27.176,27.003,27.162,61
08-07-2012,20:00:00,27.162,27.26,27.135,27.184,60
08-07-2012,21:00:00,27.185,27.242,27.147,27.175,60
08-07-2012,22:00:00,27.174,27.208,27.146,27.206,58
08-07-2012,23:00:00,27.204,27.214,27.157,27.203,60
09-07-2012,00:00:00,27.2,27.254,27.177,27.178,60
09-07-2012,01:00:00,27.182,27.237,27.133,27.217,62
09-07-2012,02:00:00,27.22,27.226,27.08,27.11,60
09-07-2012,03:00:00,27.111,27.179,27.079,27.14,60
09-07-2012,04:00:00,27.147,27.284,27.13,27.265,61
09-07-2012,05:00:00,27.268,27.317,27.21,27.251,65
09-07-2012,06:00:00,27.251,27.316,27.134,27.285,72
09-07-2012,07:00:00,27.283,27.283,27.176,27.219,69
09-07-2012,08:00:00,27.215,27.453,27.184,27.351,144
09-07-2012,09:00:00,27.347,27.418,27.323,27.388,102
09-07-2012,10:00:00,27.388,27.414,27.337,27.374,73
09-07-2012,11:00:00,27.371,27.474,27.371,27.443,73
09-07-2012,12:00:00,27.436,27.495,27.366,27.38,67
09-07-2012,13:00:00,27.384,27.436,27.341,27.373,61
09-07-2012,14:00:00,27.365,27.367,27.335,27.341,60
09-07-2012,15:00:00,27.344,27.354,27.312,27.32,31
09-07-2012,16:00:00,27.391,27.439,27.303,27.329,43
09-07-2012,17:00:00,27.329,27.354,27.308,27.313,71
09-07-2012,18:00:00,27.314,27.333,27.278,27.307,62
09-07-2012,19:00:00,27.305,27.327,27.246,27.305,60
09-07-2012,20:00:00,27.308,27.37,27.247,27.258,60
09-07-2012,21:00:00,27.255,27.289,27.22,27.239,59
09-07-2012,22:00:00,27.24,27.28,27.213,27.276,60
09-07-2012,23:00:00,27.278,27.312,27.269,27.285,60
10-07-2012,00:00:00,27.282,27.306,27.227,27.232,60
10-07-2012,01:00:00,27.234,27.265,27.167,27.183,62
10-07-2012,02:00:00,27.187,27.236,27.139,27.214,79
10-07-2012,03:00:00,27.218,27.431,27.214,27.393,76
10-07-2012,04:00:00,27.393,27.496,27.386,27.417,68
10-07-2012,05:00:00,27.423,27.574,27.402,27.484,71
10-07-2012,06:00:00,27.479,27.499,27.3,27.364,74
10-07-2012,07:00:00,27.364,27.546,27.339,27.434,88
10-07-2012,08:00:00,27.434,27.435,27.1,27.164,86
10-07-2012,09:00:00,27.163,27.233,26.953,27.091,88
10-07-2012,10:00:00,27.09,27.122,26.975,27,64
10-07-2012,11:00:00,27.006,27.103,26.868,26.892,67
10-07-2012,12:00:00,26.895,26.91,26.788,26.825,62
10-07-2012,13:00:00,26.822,26.874,26.737,26.819,64
10-07-2012,14:00:00,26.816,26.874,26.773,26.814,61
10-07-2012,15:00:00,26.813,26.824,26.775,26.79,30
10-07-2012,16:00:00,26.77,26.844,26.77,26.834,30
10-07-2012,17:00:00,26.834,26.884,26.823,26.864,60
10-07-2012,18:00:00,26.864,26.954,26.863,26.911,60
10-07-2012,19:00:00,26.912,27.005,26.9,26.988,60
10-07-2012,20:00:00,26.985,27.005,26.956,26.994,60
10-07-2012,21:00:00,26.996,27.024,26.914,26.922,59
10-07-2012,22:00:00,26.917,27.004,26.899,26.985,60
10-07-2012,23:00:00,26.986,26.993,26.913,26.965,60
11-07-2012,00:00:00,26.961,27.03,26.958,26.991,60
11-07-2012,01:00:00,26.995,27.099,26.979,27.07,61
11-07-2012,02:00:00,27.072,27.157,27.003,27.017,62
11-07-2012,03:00:00,27.017,27.105,27.004,27.037,61
11-07-2012,04:00:00,27.038,27.057,26.979,27.025,60
11-07-2012,05:00:00,27.025,27.174,27.014,27.126,90
11-07-2012,06:00:00,27.124,27.145,27.011,27.018,72
11-07-2012,07:00:00,27.017,27.054,26.905,27,106
11-07-2012,08:00:00,26.997,27.239,26.966,27.096,125
11-07-2012,09:00:00,27.104,27.144,27.01,27.069,111
11-07-2012,10:00:00,27.068,27.264,27.053,27.148,86
11-07-2012,11:00:00,27.143,27.244,27.017,27.072,78
11-07-2012,12:00:00,27.074,27.144,26.814,26.953,96
11-07-2012,13:00:00,26.95,27.109,26.892,27.044,65
11-07-2012,14:00:00,27.041,27.141,27.019,27.101,62
11-07-2012,15:00:00,27.1,27.134,27.082,27.083,30
11-07-2012,16:00:00,27.125,27.138,27.096,27.114,35
11-07-2012,17:00:00,27.115,27.156,27.101,27.123,61
11-07-2012,18:00:00,27.123,27.131,27.045,27.052,60
11-07-2012,19:00:00,27.057,27.086,26.963,26.973,60
11-07-2012,20:00:00,26.973,26.976,26.881,26.965,61
11-07-2012,21:00:00,26.966,26.994,26.933,26.964,61
11-07-2012,22:00:00,26.958,27.011,26.927,26.962,65
11-07-2012,23:00:00,26.959,26.959,26.869,26.912,60
12-07-2012,00:00:00,26.916,26.954,26.856,26.9,60
12-07-2012,01:00:00,26.897,26.907,26.77,26.806,63
12-07-2012,02:00:00,26.805,26.876,26.694,26.827,67
12-07-2012,03:00:00,26.826,26.834,26.746,26.791,61
12-07-2012,04:00:00,26.79,26.833,26.632,26.659,66
12-07-2012,05:00:00,26.664,26.717,26.616,26.695,65
12-07-2012,06:00:00,26.696,26.704,26.554,26.564,68
12-07-2012,07:00:00,26.56,26.675,26.463,26.585,78
12-07-2012,08:00:00,26.584,26.722,26.514,26.703,105
12-07-2012,09:00:00,26.715,26.922,26.619,26.854,76
12-07-2012,10:00:00,26.858,27.346,26.83,27.195,111
12-07-2012,11:00:00,27.194,27.244,27.068,27.145,71
12-07-2012,12:00:00,27.146,27.273,27.131,27.224,60
12-07-2012,13:00:00,27.221,27.333,27.204,27.314,60
12-07-2012,14:00:00,27.314,27.365,27.139,27.166,60
12-07-2012,15:00:00,27.168,27.175,27.138,27.151,30
12-07-2012,16:00:00,27.189,27.194,27.173,27.184,30
12-07-2012,17:00:00,27.184,27.184,27.091,27.126,58
12-07-2012,18:00:00,27.124,27.198,27.105,27.135,78
12-07-2012,19:00:00,27.132,27.201,27.083,27.157,60
12-07-2012,20:00:00,27.156,27.265,27.124,27.144,60
12-07-2012,21:00:00,27.144,27.204,27.124,27.184,60
12-07-2012,22:00:00,27.184,27.213,27.155,27.188,58
12-07-2012,23:00:00,27.19,27.241,27.173,27.217,60
13-07-2012,00:00:00,27.216,27.298,27.2,27.273,60
13-07-2012,01:00:00,27.267,27.338,27.238,27.299,61
13-07-2012,02:00:00,27.299,27.379,27.295,27.348,67
13-07-2012,03:00:00,27.355,27.383,27.33,27.369,60
13-07-2012,04:00:00,27.364,27.464,27.333,27.418,62
13-07-2012,05:00:00,27.417,27.509,27.368,27.374,76
13-07-2012,06:00:00,27.378,27.407,27.323,27.366,93
13-07-2012,07:00:00,27.361,27.389,27.156,27.235,94
13-07-2012,08:00:00,27.231,27.574,27.23,27.42,155
13-07-2012,09:00:00,27.425,27.498,27.3,27.34,89
13-07-2012,10:00:00,27.343,27.41,27.328,27.359,69
13-07-2012,11:00:00,27.364,27.453,27.355,27.387,63
13-07-2012,12:00:00,27.388,27.404,27.275,27.305,60
13-07-2012,13:00:00,27.305,27.383,27.299,27.334,67
13-07-2012,14:00:00,27.329,27.329,27.237,27.267,61
13-07-2012,15:00:00,27.267,27.314,27.231,27.231,30
15-07-2012,16:00:00,27.394,27.404,27.325,27.353,30
15-07-2012,17:00:00,27.354,27.434,27.314,27.408,60
15-07-2012,18:00:00,27.409,27.409,27.327,27.349,59
15-07-2012,19:00:00,27.345,27.351,27.2,27.245,60
15-07-2012,20:00:00,27.253,27.276,27.207,27.255,60
15-07-2012,21:00:00,27.255,27.313,27.221,27.312,61
15-07-2012,22:00:00,27.311,27.356,27.293,27.316,60
15-07-2012,23:00:00,27.314,27.316,27.267,27.281,60
16-07-2012,00:00:00,27.281,27.344,27.265,27.297,60
16-07-2012,01:00:00,27.3,27.344,27.243,27.264,63
16-07-2012,02:00:00,27.264,27.264,27.153,27.185,63
16-07-2012,03:00:00,27.187,27.213,27.094,27.13,68
16-07-2012,04:00:00,27.13,27.177,27.088,27.15,62
16-07-2012,05:00:00,27.15,27.153,27.049,27.086,66
