Date,Time,Open,High,Low,Close,Volume
25-08-2017,19:00:00,328.36,332.27,326.25,326.25,156
25-08-2017,20:00:00,326.25,329.24,323.41,324.7,138
25-08-2017,21:00:00,324.7,328.02,324.7,324.71,129
25-08-2017,22:00:00,324.71,326.83,323.41,323.55,216
25-08-2017,23:00:00,325,326.86,323.55,326.86,242
26-08-2017,00:00:00,324.07,329.69,324.06,327,235
26-08-2017,01:00:00,325.18,327.72,325.17,326.69,282
26-08-2017,02:00:00,326.69,330.73,326.69,328.69,269
26-08-2017,03:00:00,328.69,330.88,326.69,326.7,182
26-08-2017,04:00:00,329.77,330.89,327.06,330.88,194
26-08-2017,05:00:00,330.89,331.25,327.7,327.7,240
26-08-2017,06:00:00,327.7,330,326.69,330,230
26-08-2017,07:00:00,327.77,330.12,324.06,324.07,305
26-08-2017,08:00:00,324.09,335.44,324.09,331.81,305
26-08-2017,09:00:00,334.39,334.39,327,329.19,174
26-08-2017,10:00:00,329.19,332.33,326.78,326.78,155
26-08-2017,11:00:00,329.37,332.1,326.7,328.69,161
26-08-2017,12:00:00,332.1,332.11,327.37,329,221
26-08-2017,13:00:00,329,334.16,327.03,330.18,259
26-08-2017,14:00:00,330.18,334.17,330.18,334.16,192
26-08-2017,15:00:00,330.69,334.17,330.69,331.09,115
26-08-2017,16:00:00,331.09,334.16,329.33,330.19,126
26-08-2017,17:00:00,332.93,334.17,329.44,330.69,223
26-08-2017,18:00:00,331.99,334.07,330.69,331.98,195
26-08-2017,19:00:00,333.18,336.55,333.18,333.67,324
26-08-2017,20:00:00,333.67,338.28,331.98,333.31,152
26-08-2017,21:00:00,333.32,337.15,331.99,335.85,349
26-08-2017,22:00:00,335.85,335.85,330.79,332.73,244
26-08-2017,23:00:00,332.73,338.29,332.73,337.5,244
27-08-2017,00:00:00,334.73,336.35,331.86,334.36,119
27-08-2017,01:00:00,336.36,336.49,332.76,332.78,80
27-08-2017,02:00:00,332.89,336,332.09,332.09,236
27-08-2017,03:00:00,332.67,334.5,330.73,330.74,110
27-08-2017,04:00:00,333.6,336.36,331.01,333.75,241
27-08-2017,05:00:00,333.75,338.42,333.68,337,274
27-08-2017,06:00:00,337,337.17,331.88,333.34,165
27-08-2017,07:00:00,333.46,336.99,331.88,336,154
27-08-2017,08:00:00,334.61,336.99,332.5,333.69,174
27-08-2017,09:00:00,335,336.5,332.21,333.98,206
27-08-2017,10:00:00,333.98,335.43,332.97,333.28,185
27-08-2017,11:00:00,335.4,338.75,333.28,335.98,269
27-08-2017,12:00:00,337.37,340.29,335.98,336.03,193
27-08-2017,13:00:00,338.16,341.47,336.02,338.16,155
27-08-2017,14:00:00,339.94,341.47,338.16,338.27,221
27-08-2017,15:00:00,338.21,341.47,337.12,338.72,160
27-08-2017,16:00:00,341.38,341.43,338.66,341.36,128
27-08-2017,17:00:00,338.67,342.04,338.46,342.04,114
27-08-2017,18:00:00,343.49,350.85,343.49,346.11,214
27-08-2017,19:00:00,347.03,351,343.57,343.57,141
27-08-2017,20:00:00,343.57,349.61,343.57,348.12,91
27-08-2017,21:00:00,349.61,350.85,345.44,347.82,126
27-08-2017,22:00:00,345.57,347.41,331.95,333.48,564
27-08-2017,23:00:00,335.89,341.37,333.48,333.83,313
28-08-2017,00:00:00,333.83,340.18,333.79,339.41,175
28-08-2017,01:00:00,338.17,341.33,336.65,338.64,231
28-08-2017,02:00:00,338.64,341.92,338.31,339.54,193
28-08-2017,03:00:00,340.89,341.83,336.54,339.25,147
28-08-2017,04:00:00,339.25,340.51,337.13,337.71,99
28-08-2017,05:00:00,339.36,341.36,337.71,339.86,156
28-08-2017,06:00:00,339.86,342.86,338.77,340.46,175
28-08-2017,07:00:00,341.45,347.41,340.49,343.1,97
28-08-2017,08:00:00,343.1,346.19,341.64,343.24,182
28-08-2017,09:00:00,342,345.88,341.65,342.86,182
28-08-2017,10:00:00,344.05,345.89,341.64,341.8,171
28-08-2017,11:00:00,341.81,345.88,340.66,341.85,219
28-08-2017,12:00:00,343.56,344.78,340.49,342.18,138
28-08-2017,13:00:00,343.43,347.42,342.18,345.89,198
28-08-2017,14:00:00,345.89,346.2,342.37,342.37,143
28-08-2017,15:00:00,342.37,345.32,342.16,342.25,173
28-08-2017,16:00:00,342.25,348.33,342.16,345.48,137
28-08-2017,17:00:00,348.49,348.5,345.31,348.2,56
28-08-2017,18:00:00,345.71,349.55,345.28,349.4,66
28-08-2017,19:00:00,348.24,351.94,348.24,348.28,56
28-08-2017,20:00:00,347.06,349.98,347.06,347.66,23
28-08-2017,21:00:00,349.15,353.23,348,353.23,97
28-08-2017,22:00:00,351.5,353.23,350.01,351.5,70
28-08-2017,23:00:00,351.49,351.74,350.07,351.74,9
29-08-2017,00:00:00,352.05,355.77,351.95,351.95,66
29-08-2017,01:00:00,353.86,360.79,350.72,355.5,246
29-08-2017,02:00:00,355.01,358.06,354.01,355,94
29-08-2017,03:00:00,355.5,361.95,355.22,361.94,46
29-08-2017,04:00:00,359.37,364.3,356.3,364.3,135
29-08-2017,05:00:00,364.73,367.13,359.65,360.29,189
29-08-2017,06:00:00,360.29,362.5,356.74,359.86,130
29-08-2017,07:00:00,359.86,364.71,358.42,361,63
29-08-2017,08:00:00,362.88,365.46,361.31,361.68,370
29-08-2017,09:00:00,361.7,365.9,361.67,365.88,189
29-08-2017,10:00:00,365.87,367.4,362.79,364.59,141
29-08-2017,11:00:00,364.55,372.79,364.31,370.75,211
29-08-2017,12:00:00,373.66,373.66,366.94,368.84,154
29-08-2017,13:00:00,368.84,373.42,367.54,367.69,145
29-08-2017,14:00:00,368.02,374.13,365.65,369.63,250
29-08-2017,15:00:00,369.63,374.13,369.63,374.11,214
29-08-2017,16:00:00,372.72,377.6,372.72,374.05,105
29-08-2017,17:00:00,374.05,377.49,374.05,377.49,7
29-08-2017,18:00:00,374.82,374.89,367.37,369.3,111
29-08-2017,19:00:00,370.83,375.87,369.05,375.87,60
29-08-2017,20:00:00,375.87,377.8,371.79,373.06,61
29-08-2017,21:00:00,373.82,377.27,371.78,372.15,92
29-08-2017,22:00:00,372.18,376.41,371.8,376.3,77
29-08-2017,23:00:00,379,380.81,376.3,377.51,38
30-08-2017,00:00:00,376.42,393.71,376.41,390.69,139
30-08-2017,01:00:00,388.01,392,384.1,390.99,202
30-08-2017,02:00:00,387.44,388.04,378.14,382.57,66
30-08-2017,03:00:00,383,384.33,374.3,375.51,21
30-08-2017,04:00:00,375.51,375.51,363.95,363.95,558
30-08-2017,05:00:00,365.55,379,362.05,374.6,657
30-08-2017,06:00:00,374.6,379,370.49,379,262
30-08-2017,07:00:00,378.61,385.33,377.8,378.04,275
30-08-2017,08:00:00,378.11,381.78,376.4,376.4,206
30-08-2017,09:00:00,377.58,380.03,374.22,377.43,191
30-08-2017,10:00:00,376.76,383.62,376.1,383.61,263
30-08-2017,11:00:00,380.7,386.89,380.39,385.3,236
30-08-2017,12:00:00,384.59,389.8,383.38,384.87,188
30-08-2017,13:00:00,387.41,387.41,382.05,387.4,142
30-08-2017,14:00:00,385.75,385.94,382.02,382.18,124
30-08-2017,15:00:00,383.93,387.29,380.74,382,172
30-08-2017,16:00:00,382.27,385.03,380.98,383.64,111
30-08-2017,17:00:00,383.7,386,383.13,383.48,127
30-08-2017,18:00:00,384.37,386.25,380.69,381.72,165
