Date,Time,Symbol,Open,High,Low,Close,Volume
02-01-2018,5:00 PM,^BTCUSDT,"9,172.95","9,324.98","9,123.85","9,248.62",0
02-01-2018,4:00 PM,^BTCUSDT,"9,330.01","9,390.95","9,126.71","9,172.96",0
02-01-2018,3:00 PM,^BTCUSDT,"9,360.69","9,536.75","9,250.06","9,342.70",0
02-01-2018,2:00 PM,^BTCUSDT,"8,966.23","9,431.80","8,775.38","9,358.61",0
02-01-2018,1:00 PM,^BTCUSDT,"9,143.75","9,143.75","8,911.80","8,955.00",0
02-01-2018,12:00 PM,^BTCUSDT,"9,111.08","9,199.36","9,101.48","9,143.75",0
02-01-2018,11:00 AM,^BTCUSDT,"9,099.56","9,191.79","9,045.15","9,144.11",0
02-01-2018,10:00 AM,^BTCUSDT,"9,306.30","9,339.63","9,040.54","9,099.56",0
02-01-2018,9:00 AM,^BTCUSDT,"9,403.27","9,457.36","9,258.83","9,308.18",0
02-01-2018,8:00 AM,^BTCUSDT,"9,282.17","9,560.19","9,282.17","9,411.26",0
02-01-2018,7:00 AM,^BTCUSDT,"9,458.89","9,480.57","9,242.56","9,303.95",0
02-01-2018,6:00 AM,^BTCUSDT,"9,606.12","9,676.56","9,418.60","9,458.89",0
02-01-2018,5:00 AM,^BTCUSDT,"9,535.88","9,711.44","9,517.32","9,605.83",0
02-01-2018,4:00 AM,^BTCUSDT,"9,629.14","9,676.84","9,518.00","9,560.26",0
02-01-2018,3:00 AM,^BTCUSDT,"9,901.07","9,955.83","9,605.23","9,612.46",0
02-01-2018,2:00 AM,^BTCUSDT,"10,090.41","10,090.68","9,775.97","9,901.12",0
02-01-2018,1:00 AM,^BTCUSDT,"10,116.69","10,181.67","10,080.60","10,090.42",0
02-01-2018,12:00 AM,^BTCUSDT,"10,240.36","10,240.36","10,096.73","10,116.69",0
03-01-2018,11:00 PM,^BTCUSDT,"10,980.00","10,999.59","10,890.00","10,966.35",0
03-01-2018,10:00 PM,^BTCUSDT,"11,114.81","11,133.06","10,954.43","10,980.00",0
03-01-2018,9:00 PM,^BTCUSDT,"11,038.11","11,114.81","11,038.11","11,114.81",0
03-01-2018,8:00 PM,^BTCUSDT,"11,145.05","11,175.60","11,038.11","11,038.11",0
03-01-2018,7:00 PM,^BTCUSDT,"11,027.74","11,185.00","10,968.70","11,145.02",0
03-01-2018,6:00 PM,^BTCUSDT,"10,910.87","11,055.00","10,910.01","11,027.74",0
03-01-2018,5:00 PM,^BTCUSDT,"10,956.60","10,978.00","10,885.37","10,910.87",0
03-01-2018,4:00 PM,^BTCUSDT,"10,911.12","10,957.72","10,805.68","10,956.60",0
03-01-2018,3:00 PM,^BTCUSDT,"11,020.00","11,045.00","10,887.60","10,911.12",0
03-01-2018,2:00 PM,^BTCUSDT,"10,886.82","11,044.71","10,863.93","11,020.00",0
03-01-2018,1:00 PM,^BTCUSDT,"10,919.99","10,940.15","10,847.16","10,886.82",0
03-01-2018,12:00 PM,^BTCUSDT,"10,831.82","10,919.99","10,817.08","10,919.99",0
03-01-2018,11:00 AM,^BTCUSDT,"10,749.66","10,851.00","10,714.56","10,831.82",0
03-01-2018,10:00 AM,^BTCUSDT,"10,713.78","10,765.00","10,700.00","10,749.66",0
03-01-2018,9:00 AM,^BTCUSDT,"10,789.99","10,789.99","10,663.82","10,713.78",0
03-01-2018,8:00 AM,^BTCUSDT,"10,755.00","10,803.05","10,744.95","10,789.99",0
03-01-2018,7:00 AM,^BTCUSDT,"10,635.22","10,810.00","10,635.22","10,755.00",0
03-01-2018,6:00 AM,^BTCUSDT,"10,674.60","10,715.45","10,609.99","10,635.22",0
03-01-2018,5:00 AM,^BTCUSDT,"10,718.52","10,720.07","10,651.44","10,674.60",0
03-01-2018,4:00 AM,^BTCUSDT,"10,622.46","10,718.52","10,614.28","10,718.52",0
03-01-2018,3:00 AM,^BTCUSDT,"10,656.40","10,656.40","10,589.41","10,622.46",0
03-01-2018,2:00 AM,^BTCUSDT,"10,560.79","10,678.00","10,560.79","10,656.40",0
03-01-2018,1:00 AM,^BTCUSDT,"10,401.88","10,568.00","10,400.13","10,560.79",0
03-01-2018,12:00 AM,^BTCUSDT,"10,420.00","10,420.00","10,347.73","10,401.88",0
04-01-2018,11:00 PM,^BTCUSDT,"6,979.90","7,001.63","6,870.30","6,880.50",0
04-01-2018,10:00 PM,^BTCUSDT,"6,968.00","7,001.77","6,932.33","6,979.90",0
04-01-2018,9:00 PM,^BTCUSDT,"6,921.63","6,968.00","6,901.01","6,968.00",0
04-01-2018,8:00 PM,^BTCUSDT,"6,977.00","6,992.12","6,911.21","6,921.63",0
04-01-2018,7:00 PM,^BTCUSDT,"6,810.59","7,010.00","6,776.50","6,977.00",0
04-01-2018,6:00 PM,^BTCUSDT,"6,804.60","6,828.29","6,776.09","6,810.59",0
04-01-2018,5:00 PM,^BTCUSDT,"6,836.38","6,845.09","6,747.40","6,804.60",0
04-01-2018,4:00 PM,^BTCUSDT,"6,892.90","6,914.59","6,805.10","6,836.38",0
04-01-2018,3:00 PM,^BTCUSDT,"6,878.95","6,946.03","6,860.00","6,892.90",0
04-01-2018,2:00 PM,^BTCUSDT,"6,878.94","6,878.98","6,878.94","6,878.95",0
05-01-2018,11:00 PM,^BTCUSDT,"9,040.52","9,089.00","9,040.52","9,076.00",0
05-01-2018,10:00 PM,^BTCUSDT,"9,048.58","9,049.87","9,006.35","9,040.52",0
05-01-2018,9:00 PM,^BTCUSDT,"9,037.95","9,053.00","9,025.00","9,048.58",0
05-01-2018,8:00 PM,^BTCUSDT,"9,050.29","9,050.29","8,989.00","9,037.95",0
05-01-2018,7:00 PM,^BTCUSDT,"9,070.00","9,112.99","9,029.82","9,050.29",0
05-01-2018,6:00 PM,^BTCUSDT,"9,038.37","9,099.48","9,030.57","9,070.00",0
05-01-2018,5:00 PM,^BTCUSDT,"9,082.62","9,090.13","9,038.37","9,038.37",0
05-01-2018,4:00 PM,^BTCUSDT,"9,019.29","9,095.00","9,019.29","9,082.62",0
05-01-2018,3:00 PM,^BTCUSDT,"8,991.25","9,039.34","8,977.60","9,019.29",0
05-01-2018,2:00 PM,^BTCUSDT,"8,984.10","8,998.97","8,966.79","8,991.25",0
05-01-2018,1:00 PM,^BTCUSDT,"8,995.00","9,010.24","8,940.05","8,984.10",0
05-01-2018,12:00 PM,^BTCUSDT,"8,997.66","9,023.22","8,949.66","8,995.00",0
05-01-2018,11:00 AM,^BTCUSDT,"8,925.98","9,005.34","8,925.98","8,997.66",0
05-01-2018,10:00 AM,^BTCUSDT,"8,915.50","8,952.83","8,905.00","8,927.92",0
05-01-2018,9:00 AM,^BTCUSDT,"8,920.05","8,934.95","8,877.00","8,917.23",0
05-01-2018,8:00 AM,^BTCUSDT,"8,900.00","8,945.40","8,864.99","8,920.05",0
05-01-2018,7:00 AM,^BTCUSDT,"8,972.98","8,986.95","8,842.00","8,900.00",0
05-01-2018,6:00 AM,^BTCUSDT,"9,032.98","9,060.00","8,972.98","8,972.98",0
05-01-2018,5:00 AM,^BTCUSDT,"9,020.58","9,032.98","8,985.11","9,032.98",0
05-01-2018,4:00 AM,^BTCUSDT,"9,036.51","9,061.02","9,004.27","9,020.58",0
