Date,Time,Open,High,Low,Close,Volume,Name,Symbol
09-02-2017,10:00:00,131.429,131.85,131.199,131.85,60,,
09-02-2017,11:00:00,131.854,131.94,131.723,131.84,60,,
09-02-2017,12:00:00,131.842,131.96,131.8,131.95,60,,
09-02-2017,13:00:00,131.951,132.23,131.92,132.19,60,,
09-02-2017,14:00:00,132.18,132.434,132.16,132.252,60,,
09-02-2017,15:00:00,132.259,132.434,132.22,132.41,30,,
10-02-2017,09:00:00,132.465,132.93,132.188,132.27,60,,
10-02-2017,10:00:00,132.271,132.59,132.14,132.209,60,,
10-02-2017,11:00:00,132.21,132.465,132.101,132.221,60,,
10-02-2017,12:00:00,132.22,132.552,132.173,132.37,60,,
10-02-2017,13:00:00,132.37,132.54,132.3,132.394,60,,
10-02-2017,14:00:00,132.399,132.42,132.09,132.171,60,,
10-02-2017,15:00:00,132.172,132.258,132.06,132.11,30,,
13-02-2017,09:00:00,133.028,133.81,132.757,133.616,60,,
13-02-2017,10:00:00,133.62,133.71,133.322,133.6,60,,
13-02-2017,11:00:00,133.604,133.74,133.55,133.73,60,,
13-02-2017,12:00:00,133.727,133.77,133.523,133.623,60,,
13-02-2017,13:00:00,133.62,133.64,133.401,133.434,60,,
13-02-2017,14:00:00,133.432,133.56,133.31,133.52,60,,
13-02-2017,15:00:00,133.52,133.58,133.18,133.29,30,,
14-02-2017,09:00:00,133.43,133.86,133.256,133.85,60,,
14-02-2017,10:00:00,133.852,134.22,133.41,134.22,60,,
14-02-2017,11:00:00,134.229,134.38,134.03,134.261,60,,
14-02-2017,12:00:00,134.261,134.93,134.252,134.655,60,,
14-02-2017,13:00:00,134.675,134.94,134.675,134.89,60,,
14-02-2017,14:00:00,134.89,134.99,134.78,134.939,60,,
14-02-2017,15:00:00,134.94,135.08,134.912,135.01,30,,
15-02-2017,09:00:00,135.549,136.257,135.26,135.397,60,,
15-02-2017,10:00:00,135.395,135.591,134.983,135.31,60,,
15-02-2017,11:00:00,135.31,135.33,134.88,135.069,60,,
15-02-2017,12:00:00,135.064,135.092,134.631,134.95,60,,
15-02-2017,13:00:00,134.95,135.29,134.921,135.22,60,,
15-02-2017,14:00:00,135.22,135.374,135.18,135.342,60,,
15-02-2017,15:00:00,135.344,135.509,135.337,135.507,30,,
16-02-2017,09:00:00,135.656,135.89,134.841,135.12,60,,
16-02-2017,10:00:00,135.127,135.35,134.83,135.229,60,,
16-02-2017,11:00:00,135.222,135.43,135.087,135.43,60,,
16-02-2017,12:00:00,135.437,135.46,135.14,135.26,60,,
16-02-2017,13:00:00,135.26,135.372,135.125,135.28,60,,
16-02-2017,14:00:00,135.28,135.353,135.043,135.111,60,,
