Date,Time,Open,High,Low,Close,Volume
13-02-2017,10:00:00,277.6,279.335,276.68,278.8,60
13-02-2017,11:00:00,278.807,280.58,277.51,278.31,60
13-02-2017,12:00:00,278.305,280.386,278.17,279.82,60
13-02-2017,13:00:00,279.82,280.11,279.16,279.37,60
13-02-2017,14:00:00,279.369,280.71,279.36,280.68,60
13-02-2017,15:00:00,280.68,280.75,279.88,280.59,30
14-02-2017,09:00:00,278.868,287.217,278.75,285.08,60
14-02-2017,10:00:00,285.07,285.32,282.568,284.35,60
14-02-2017,11:00:00,284.41,284.85,282.83,283.47,60
14-02-2017,12:00:00,283.48,284.39,282.15,282.83,60
14-02-2017,13:00:00,282.83,283.72,282.55,283.48,60
14-02-2017,14:00:00,283.477,283.477,281.54,282.2,60
14-02-2017,15:00:00,282.21,282.56,280.41,280.696,30
15-02-2017,09:00:00,280,280.7,276.4,279.91,60
15-02-2017,10:00:00,279.92,282.14,279.92,281.35,60
15-02-2017,11:00:00,281.35,281.65,279.94,280.95,60
15-02-2017,12:00:00,280.95,281.327,279.55,279.55,60
15-02-2017,13:00:00,279.59,280,278.25,278.87,60
15-02-2017,14:00:00,278.92,279.85,277.46,279.65,60
15-02-2017,15:00:00,279.669,279.71,279.137,279.71,30
16-02-2017,09:00:00,277.419,279.54,276.91,277.17,60
16-02-2017,10:00:00,277.178,277.93,274.2,275.29,60
16-02-2017,11:00:00,275.277,275.44,274.31,274.45,60
16-02-2017,12:00:00,274.46,274.46,269.5,270.34,60
16-02-2017,13:00:00,270.31,272.18,268.51,270.18,60
16-02-2017,14:00:00,270.18,271.29,269.7,270.49,60
16-02-2017,15:00:00,270.51,270.58,268.65,268.94,30
17-02-2017,09:00:00,264.949,268.892,264.12,267.61,60
17-02-2017,10:00:00,267.56,267.596,265.51,265.96,60
17-02-2017,11:00:00,265.96,268.75,265.86,267.79,60
17-02-2017,12:00:00,267.8,272.8,267.8,272.27,60
17-02-2017,13:00:00,272.27,272.57,270.78,271.55,60
17-02-2017,14:00:00,271.55,271.627,270.28,271.21,60
17-02-2017,15:00:00,271.22,272.219,271.18,272.21,30
21-02-2017,09:00:00,274.986,281.23,274.008,280.13,60
21-02-2017,10:00:00,280.386,280.49,277.27,277.29,60
21-02-2017,11:00:00,277.29,277.955,276.59,277.27,60
21-02-2017,12:00:00,277.27,278.33,277.2,278.17,60
21-02-2017,13:00:00,278.2,279.34,277.9,278.63,60
21-02-2017,14:00:00,278.64,278.81,278.05,278.45,60
21-02-2017,15:00:00,278.445,278.445,277.09,277.35,30
22-02-2017,09:00:00,279.97,283.23,275.6,277.34,60
22-02-2017,10:00:00,277.34,277.34,272.56,272.77,60
22-02-2017,11:00:00,272.777,274.74,272.75,274.33,60
22-02-2017,12:00:00,274.33,275.67,274,275.12,60
22-02-2017,13:00:00,275.12,275.898,274.73,275.09,60
22-02-2017,14:00:00,275.109,275.19,273.6,274.12,60
22-02-2017,15:00:00,274.15,274.75,273.1,273.26,30
23-02-2017,09:00:00,263.999,264.28,257.54,260.73,60
23-02-2017,10:00:00,260.73,260.877,256.3,256.85,60
23-02-2017,11:00:00,256.855,260.89,256.75,260.72,60
23-02-2017,12:00:00,260.726,260.905,259.48,259.8,60
23-02-2017,13:00:00,259.8,260.25,256.8,257.55,60
23-02-2017,14:00:00,257.55,257.89,256.81,257.15,60
23-02-2017,15:00:00,257.197,257.417,255.56,255.925,30
24-02-2017,09:00:00,252.245,254.62,250.19,253.82,60
24-02-2017,10:00:00,253.82,257.16,253.12,256,60
24-02-2017,11:00:00,256,257.734,255.65,257.7,60
24-02-2017,12:00:00,257.7,258.069,256.77,257.5,60
24-02-2017,13:00:00,257.519,258.188,255.06,255.32,60
24-02-2017,14:00:00,255.359,256.4,255.24,256.06,60
24-02-2017,15:00:00,256.076,257.019,255.76,256.96,30
27-02-2017,09:00:00,247.995,248.19,242,244.48,60
27-02-2017,10:00:00,244.48,246.609,244,246.11,60
27-02-2017,11:00:00,246.11,246.6,244.68,244.68,60
27-02-2017,12:00:00,244.68,245.389,244.15,244.8,60
27-02-2017,13:00:00,244.8,244.89,243.24,244.67,60
27-02-2017,14:00:00,244.67,245.78,243.91,245.54,60
27-02-2017,15:00:00,245.54,246.26,245.51,246.137,30
28-02-2017,09:00:00,244.116,250.96,243.807,249.55,60
28-02-2017,10:00:00,249.55,249.83,247.75,248.05,60
28-02-2017,11:00:00,248.05,248.817,247.14,247.21,60
28-02-2017,12:00:00,247.21,249.945,247.12,249.47,60
28-02-2017,13:00:00,249.47,249.767,248.55,248.86,60
28-02-2017,14:00:00,248.85,249.08,247.2,247.21,60
28-02-2017,15:00:00,247.217,250.03,246.81,249.99,30
03-01-2017,09:00:00,254.008,254.706,251.41,251.95,60
03-01-2017,10:00:00,251.958,252.19,249.13,250.17,60
03-01-2017,11:00:00,250.18,252.36,250.08,252.04,60
03-01-2017,12:00:00,252.02,252.632,251.4,252.25,59
03-01-2017,13:00:00,252.25,252.51,251.22,251.4,60
03-01-2017,14:00:00,251.41,251.765,250.27,250.27,60
03-01-2017,15:00:00,250.279,250.92,249.8,249.98,30
03-02-2017,09:00:00,249.649,253.19,248.27,250.64,60
03-02-2017,10:00:00,250.64,251.66,248.73,249.338,60
03-02-2017,11:00:00,249.34,249.61,248.5,248.83,60
03-02-2017,12:00:00,248.92,249.85,248.7,249.55,60
03-02-2017,13:00:00,249.588,250.85,249.588,250.8,60
03-02-2017,14:00:00,250.735,251.14,250.45,250.93,60
03-02-2017,15:00:00,250.93,251.1,250.347,250.47,30
03-03-2017,09:00:00,250.599,251.68,249.62,249.949,60
03-03-2017,10:00:00,250,250.54,249.4,249.64,60
03-03-2017,11:00:00,249.64,250.61,249,250.15,60
03-03-2017,12:00:00,250.248,250.61,249.75,250.42,60
03-03-2017,13:00:00,250.419,250.62,249.91,250.43,60
03-03-2017,14:00:00,250.428,251.11,250.35,250.756,60
03-03-2017,15:00:00,250.79,251.54,250.75,251.54,30
03-06-2017,09:00:00,247.766,250.34,247.515,248.78,60
03-06-2017,10:00:00,248.777,249.39,248.64,249.05,60
03-06-2017,11:00:00,249.06,249.276,248.48,248.94,60
03-06-2017,12:00:00,248.87,249.39,248.42,249.17,60
03-06-2017,13:00:00,249.185,250.37,248.82,250.34,60
03-06-2017,14:00:00,250.34,250.74,250.15,250.59,60
03-06-2017,15:00:00,250.6,251.675,250.58,251.29,30
03-07-2017,09:00:00,251.898,253.75,251.85,252.43,60
03-07-2017,10:00:00,252.447,252.64,250.12,250.26,60
03-07-2017,11:00:00,250.21,250.71,249.638,250.25,60
03-07-2017,12:00:00,250.25,250.62,250,250.39,59
03-07-2017,13:00:00,250.43,250.47,249.41,249.63,59
03-07-2017,14:00:00,249.58,250.1,249.15,249.15,60
03-07-2017,15:00:00,249.196,249.28,248.35,248.575,30
03-08-2017,09:00:00,246.909,249.24,245.32,248.618,60
03-08-2017,10:00:00,248.62,249.94,248.52,248.58,60
03-08-2017,11:00:00,248.58,248.9,247.6,248.57,60
03-08-2017,12:00:00,248.57,249.71,248.3,249.25,60
03-08-2017,13:00:00,249.25,249.33,247.68,247.95,60
03-08-2017,14:00:00,247.94,248.26,247.5,247.94,60
03-08-2017,15:00:00,247.95,247.98,246.57,246.85,30
03-09-2017,09:00:00,247.535,248.57,246.27,247.42,60
03-09-2017,10:00:00,247.42,247.99,246.51,247.1,60
03-09-2017,11:00:00,247.1,247.36,245.8,246,60
03-09-2017,12:00:00,245.997,246.08,244.8,245.01,60
03-09-2017,13:00:00,245.01,245.01,243.26,244.04,60
03-09-2017,14:00:00,244.04,244.909,243,244.72,60
03-09-2017,15:00:00,244.73,245.46,244.41,244.849,30
03-10-2017,09:00:00,246.17,246.25,243.26,244.56,60
03-10-2017,10:00:00,244.56,245.48,243.85,244.72,60
03-10-2017,11:00:00,244.75,244.83,244.35,244.59,60
03-10-2017,12:00:00,244.59,244.59,243,243.07,60
03-10-2017,13:00:00,243.07,244.28,243,244.1,60
03-10-2017,14:00:00,244.1,244.1,243.41,243.64,60
03-10-2017,15:00:00,243.646,244.14,243.51,243.67,30
13-03-2017,08:00:00,244.156,246.491,242.729,246.388,60
13-03-2017,09:00:00,246.386,246.76,245.45,246.15,60
13-03-2017,10:00:00,246.16,246.64,245.646,246.23,60
13-03-2017,11:00:00,246.23,246.38,245.36,245.57,59
13-03-2017,12:00:00,245.57,245.62,244.946,245.26,60
13-03-2017,13:00:00,245.26,245.47,244.9,245.33,60
13-03-2017,14:00:00,245.33,246.22,245.28,245.798,45
13-03-2017,15:00:00,245.798,245.999,245.796,245.999,4
14-03-2017,08:00:00,246.04,248.624,246.004,246.708,60
14-03-2017,09:00:00,246.64,248.065,246.64,247.85,60
14-03-2017,10:00:00,247.85,254.79,247.85,253.19,60
14-03-2017,11:00:00,253.195,256.31,252.41,255.56,60
14-03-2017,12:00:00,255.51,257.45,255.51,256.8,60
14-03-2017,13:00:00,256.8,257.518,255.69,256.25,60
14-03-2017,14:00:00,256.257,258.1,256.11,257.997,31
15-03-2017,08:00:00,256.88,260.77,255.43,256.51,60
15-03-2017,09:00:00,256.51,256.65,254.25,255,60
15-03-2017,10:00:00,255,256.42,254.69,255.82,60
15-03-2017,11:00:00,255.82,256.08,254.9,255,60
15-03-2017,12:00:00,255,256.84,255,256.58,60
15-03-2017,13:00:00,256.587,256.88,255.83,256.38,60
15-03-2017,14:00:00,256.385,256.65,255.7,255.765,31
16-03-2017,08:00:00,262.37,262.495,259,261.2,60
16-03-2017,09:00:00,261.2,264.64,260.5,263.678,60
16-03-2017,10:00:00,263.68,265.729,263.01,263.8,60
16-03-2017,11:00:00,263.82,265.27,263.7,264.937,60
16-03-2017,12:00:00,264.94,265.019,261.83,262.43,60
16-03-2017,13:00:00,262.43,263.376,261.95,263.09,60
16-03-2017,14:00:00,263.09,263.14,261.5,262.056,31
17-03-2017,08:00:00,263.85,264.97,262.21,262.35,60
17-03-2017,09:00:00,262.36,264.5,262.24,263.81,60
17-03-2017,10:00:00,263.82,264.88,263.7,264.49,60
17-03-2017,11:00:00,264.51,265.26,263.93,264.16,60
17-03-2017,12:00:00,264.16,264.44,262.46,262.69,60
17-03-2017,13:00:00,262.71,262.96,261.46,262.15,60
17-03-2017,14:00:00,262.13,262.29,261.19,261.2,30
20-03-2017,08:00:00,260.87,261.88,258.82,260.22,60
20-03-2017,09:00:00,260.21,264.41,260.19,263.15,60
20-03-2017,10:00:00,263.15,263.39,262.25,263.05,60
20-03-2017,11:00:00,263.01,263.12,261.6,262,60
20-03-2017,12:00:00,261.97,262.15,260.67,260.91,60
20-03-2017,13:00:00,260.91,261.9,260.43,261.65,60
20-03-2017,14:00:00,261.66,262.12,261.33,261.88,30
21-03-2017,08:00:00,262.76,264.74,262.22,262.54,60
21-03-2017,09:00:00,262.6,262.96,255.08,255.18,60
21-03-2017,10:00:00,255.23,256.2,252.11,254.59,60
21-03-2017,11:00:00,254.7,254.89,252.25,253.12,60
21-03-2017,12:00:00,253.11,253.73,251.25,253.73,60
21-03-2017,13:00:00,253.82,254.53,253.03,253.84,60
21-03-2017,14:00:00,253.85,253.94,250.24,250.68,30
22-03-2017,08:00:00,251.44,254.48,250.5,251.61,60
22-03-2017,09:00:00,251.61,253.3,251.01,252.61,60
22-03-2017,10:00:00,252.66,253.16,251.72,252.1,60
22-03-2017,11:00:00,252.1,252.41,251.28,251.79,59
22-03-2017,12:00:00,251.87,252.61,251.62,252.12,60
22-03-2017,13:00:00,252.23,254.53,252.23,254.01,60
22-03-2017,14:00:00,254,255.06,253.5,255.02,30
23-03-2017,08:00:00,255.01,255.5,253.3,254.81,60
23-03-2017,09:00:00,254.81,257.6,254.65,257.2,60
23-03-2017,10:00:00,257.21,257.32,255.8,256.3,59
23-03-2017,11:00:00,256.23,257.15,254.75,254.79,60
23-03-2017,12:00:00,254.79,255.74,254.52,255.46,60
23-03-2017,13:00:00,255.46,256.3,255.25,255.52,59
23-03-2017,14:00:00,255.52,255.86,254.46,254.8,30
24-03-2017,08:00:00,255.4,259.81,255,258.39,60
24-03-2017,09:00:00,258.4,260.9,258.4,259.86,60
24-03-2017,10:00:00,259.85,261.83,259.85,261.47,60
24-03-2017,11:00:00,261.478,261.64,260.5,261.58,60
24-03-2017,12:00:00,261.58,261.63,260.575,261.055,60
24-03-2017,13:00:00,261.06,261.17,259.02,260.91,60
24-03-2017,14:00:00,260.91,263.87,260.6,263.137,31
27-03-2017,08:00:00,260.45,267.71,259.75,266.3,60
27-03-2017,09:00:00,266.3,269.2,265.6,267.1,60
27-03-2017,10:00:00,267.11,267.66,265.596,266.666,60
27-03-2017,11:00:00,266.669,268.026,266.177,267.096,60
27-03-2017,12:00:00,267.057,268.218,266.459,267.316,60
27-03-2017,13:00:00,267.316,268.617,267.316,268.21,60
27-03-2017,14:00:00,268.207,270.486,267.997,270.186,30
28-03-2017,08:00:00,278.008,279.718,274.996,276.906,60
28-03-2017,09:00:00,276.916,278.09,275.247,277.376,60
28-03-2017,10:00:00,277.377,278.288,276.878,277.9,60
28-03-2017,11:00:00,277.906,280.628,277.906,279.256,60
28-03-2017,12:00:00,279.236,279.597,278.596,279.186,60
28-03-2017,13:00:00,279.189,279.189,277.117,277.509,60
28-03-2017,14:00:00,277.509,277.84,276.618,277.407,30
29-03-2017,08:00:00,277.516,279.45,276.176,278.206,60
29-03-2017,09:00:00,278.208,278.85,276.746,277.156,60
29-03-2017,10:00:00,277.18,277.508,275.846,276.35,60
29-03-2017,11:00:00,276.358,276.62,275.536,276.206,60
29-03-2017,12:00:00,276.217,277.158,276.077,277.099,60
29-03-2017,13:00:00,277.109,277.827,276.908,277.21,60
29-03-2017,14:00:00,277.248,277.549,277.067,277.327,31
30-03-2017,08:00:00,278.006,281.896,277.166,279.716,60
30-03-2017,09:00:00,279.719,281.477,279.546,280.348,60
30-03-2017,10:00:00,280.358,280.796,278.516,279.348,60
30-03-2017,11:00:00,279.299,279.369,278.296,278.706,60
30-03-2017,12:00:00,278.706,279.07,278.146,278.628,60
30-03-2017,13:00:00,278.596,278.749,277.448,277.916,60
30-03-2017,14:00:00,277.918,278.316,277.466,277.768,30
31-03-2017,08:00:00,278.699,279.146,276.258,277.198,60
31-03-2017,09:00:00,277.217,278.47,277.196,278.306,60
31-03-2017,10:00:00,278.338,278.42,277.627,278.096,60
31-03-2017,11:00:00,278.109,278.95,277.996,278.858,60
31-03-2017,12:00:00,278.87,279.628,278.296,278.559,60
31-03-2017,13:00:00,278.548,279.399,278.296,278.82,60
31-03-2017,14:00:00,278.826,279.446,278.286,278.396,31
04-03-2017,08:00:00,287.067,293.938,284.616,293.75,60
04-03-2017,09:00:00,293.748,294.029,290.91,292.818,60
04-03-2017,10:00:00,292.82,293.955,290.766,291.408,60
04-03-2017,11:00:00,291.406,294.368,290.949,294.047,60
04-03-2017,12:00:00,294.048,296.197,292.567,296.07,60
04-03-2017,13:00:00,296.07,297.916,295.349,296.957,60
04-03-2017,14:00:00,296.959,298.988,296.618,298.455,31
04-04-2017,08:00:00,297.209,300.798,294.548,299.758,60
04-04-2017,09:00:00,299.738,303.899,299.11,301.847,60
04-04-2017,10:00:00,301.846,303.908,301.056,303.015,60
04-04-2017,11:00:00,303.017,303.19,300.708,300.72,60
04-04-2017,12:00:00,300.72,303.448,300.71,302.936,60
04-04-2017,13:00:00,302.935,304.789,302.497,304.008,60
04-04-2017,14:00:00,304.007,304.548,303.266,303.657,31
04-05-2017,08:00:00,302.006,303.848,299.246,300.986,60
04-05-2017,09:00:00,300.988,301.446,299.598,300.108,60
04-05-2017,10:00:00,300.107,301.86,299.997,300.198,60
04-05-2017,11:00:00,300.199,303.108,300.108,302.667,60
04-05-2017,12:00:00,302.668,304.799,302.588,303.558,60
04-05-2017,13:00:00,303.557,303.707,296.698,297.127,60
04-05-2017,14:00:00,297.139,297.268,294.238,294.795,31
04-06-2017,08:00:00,296.545,299.218,294.127,299.218,60
04-06-2017,09:00:00,299.338,301.689,298.017,301.668,60
04-06-2017,10:00:00,301.668,301.749,298.498,299.086,60
04-06-2017,11:00:00,299.086,299.439,296.796,297.196,60
04-06-2017,12:00:00,297.196,299.419,297.196,298.606,60
04-06-2017,13:00:00,298.606,298.718,297.146,297.678,60
04-06-2017,14:00:00,297.678,298.908,297.5,298.598,31
04-07-2017,08:00:00,297.497,301.648,297.096,300.738,60
04-07-2017,09:00:00,300.749,301.819,299.798,301.248,60
04-07-2017,10:00:00,301.257,301.379,300.446,300.826,60
04-07-2017,11:00:00,300.836,302.499,300.836,302.005,60
04-07-2017,12:00:00,302.019,302.37,300.766,301.566,60
04-07-2017,13:00:00,301.625,302.138,300.798,301.349,60
04-07-2017,14:00:00,301.356,302.546,300.856,302.419,31
04-10-2017,08:00:00,309.097,313.499,308.697,311.736,60
04-10-2017,09:00:00,311.739,312.398,310.766,311.678,60
04-10-2017,10:00:00,311.676,312.279,309.248,309.835,60
04-10-2017,11:00:00,309.845,311.929,309.556,311.588,60
04-10-2017,12:00:00,311.598,312.887,311.088,311.238,60
04-10-2017,13:00:00,311.239,312.948,310.968,312.209,60
04-10-2017,14:00:00,312.206,312.819,311.828,312.298,31
04-11-2017,08:00:00,312.495,313.236,305.497,306.688,60
04-11-2017,09:00:00,306.687,307.885,305.496,305.996,60
04-11-2017,10:00:00,305.938,310.508,305.898,309.709,60
04-11-2017,11:00:00,309.659,310.338,308.887,309.598,60
04-11-2017,12:00:00,309.538,310.136,308.296,309.037,60
04-11-2017,13:00:00,309.038,309.745,308.008,308.488,60
04-11-2017,14:00:00,308.499,308.929,308.248,308.609,31
04-12-2017,08:00:00,306.249,308.339,305.51,305.646,60
04-12-2017,09:00:00,305.648,306.439,304.207,304.267,60
04-12-2017,10:00:00,304.307,304.338,301.386,303.006,60
04-12-2017,11:00:00,303.009,303.192,301.396,302.136,60
04-12-2017,12:00:00,302.136,303.088,300.596,301.286,60
04-12-2017,13:00:00,301.286,301.646,297.187,297.409,60
04-12-2017,14:00:00,297.429,297.738,296.296,296.795,31
13-04-2017,08:00:00,296.597,299.986,295.288,297.518,60
13-04-2017,09:00:00,297.518,301.197,297.258,300.987,60
13-04-2017,10:00:00,301.008,301.998,299.108,299.298,60
13-04-2017,11:00:00,299.308,299.721,297.366,298.828,60
13-04-2017,12:00:00,298.829,305.608,298.498,304.729,60
13-04-2017,13:00:00,304.729,307.308,304.456,304.878,60
13-04-2017,14:00:00,304.879,305.069,303.176,303.997,31
17-04-2017,08:00:00,302.506,303.867,298.679,301.226,60
17-04-2017,09:00:00,301.229,302.668,300.146,302.668,60
17-04-2017,10:00:00,302.669,302.899,301.538,301.598,60
17-04-2017,11:00:00,301.598,301.8,300.666,301.357,60
17-04-2017,12:00:00,301.357,301.999,300.729,301.718,60
17-04-2017,13:00:00,301.716,302.189,301.307,301.728,60
17-04-2017,14:00:00,301.728,301.896,300.898,301.259,31
18-04-2017,08:00:00,299.536,300.649,297.886,299.498,60
18-04-2017,09:00:00,299.497,300.719,299.016,300.227,60
18-04-2017,10:00:00,300.235,300.408,299.197,299.599,60
18-04-2017,11:00:00,299.596,299.899,299.446,299.727,60
18-04-2017,12:00:00,299.729,300.56,299.378,299.808,60
18-04-2017,13:00:00,299.808,300.348,299.576,300.008,60
18-04-2017,14:00:00,300.027,300.79,300.008,300.248,31
19-04-2017,08:00:00,302.267,306.578,302.048,304.878,60
19-04-2017,09:00:00,304.896,306.11,304.046,305.647,60
19-04-2017,10:00:00,305.649,306.34,304.998,305.218,60
19-04-2017,11:00:00,305.186,305.329,303.626,304.29,60
19-04-2017,12:00:00,304.298,305.298,304.076,304.698,60
19-04-2017,13:00:00,304.698,305.77,304.196,305.556,60
19-04-2017,14:00:00,305.559,305.779,304.766,305.505,31
20-04-2017,08:00:00,306.228,309.09,305.896,305.987,60
20-04-2017,09:00:00,305.988,307.569,305.178,306.858,60
20-04-2017,10:00:00,306.867,307.609,306.696,306.809,60
20-04-2017,11:00:00,306.816,307.379,300.228,302.897,60
20-04-2017,12:00:00,302.955,304.399,301.896,302.519,60
20-04-2017,13:00:00,302.519,302.798,301.346,302.256,60
20-04-2017,14:00:00,302.256,302.949,301.997,302.488,31
21-04-2017,08:00:00,301.999,304.456,300.397,303.328,60
21-04-2017,09:00:00,303.335,304.769,302.897,304.649,60
21-04-2017,10:00:00,304.657,306.307,304.497,305.108,60
21-04-2017,11:00:00,305.108,305.758,303.856,304.438,60
21-04-2017,12:00:00,304.439,304.909,303.496,304.498,60
21-04-2017,13:00:00,304.498,305.478,304.216,305.108,60
21-04-2017,14:00:00,305.108,305.749,304.957,305.568,31
24-04-2017,08:00:00,308.998,310.369,307.498,307.649,60
24-04-2017,09:00:00,307.649,307.649,306.018,306.509,60
24-04-2017,10:00:00,306.509,308.279,306.509,307.628,60
24-04-2017,11:00:00,307.628,307.689,306.996,307.09,60
24-04-2017,12:00:00,307.086,308,306.928,308,60
24-04-2017,13:00:00,307.999,308.696,307.566,308.407,60
24-04-2017,14:00:00,308.468,308.739,307.826,307.839,31
25-04-2017,08:00:00,307.975,309.096,305.88,307.578,60
25-04-2017,09:00:00,307.578,310.298,307.578,309.508,60
25-04-2017,10:00:00,309.527,313.11,309.526,313.11,60
25-04-2017,11:00:00,313.1,313.109,311.297,312.476,60
25-04-2017,12:00:00,312.476,313.648,311.999,312.478,60
25-04-2017,13:00:00,312.439,313.489,311.659,313.159,60
25-04-2017,14:00:00,313.159,313.936,312.896,313.707,31
26-04-2017,08:00:00,312.295,314.349,310.238,311.008,60
26-04-2017,09:00:00,311.009,312.728,310.316,312.036,60
26-04-2017,10:00:00,312.046,312.809,310.996,311.498,60
26-04-2017,11:00:00,311.5,311.876,310.776,311.208,60
26-04-2017,12:00:00,311.206,311.929,310.178,310.458,60
26-04-2017,13:00:00,310.429,310.896,309.006,310.265,60
26-04-2017,14:00:00,310.268,310.53,309.798,310.027,31
27-04-2017,08:00:00,311.297,313.009,309.788,311.247,60
27-04-2017,09:00:00,311.296,311.749,309.758,311.217,60
27-04-2017,10:00:00,311.217,311.572,310.146,310.509,60
27-04-2017,11:00:00,310.506,310.788,309.297,310.07,60
27-04-2017,12:00:00,310.079,310.46,309.117,309.276,60
27-04-2017,13:00:00,309.219,309.409,307.496,307.498,60
27-04-2017,14:00:00,307.557,308.598,307.506,308.405,31
28-04-2017,08:00:00,309.806,309.999,308.008,309.039,60
28-04-2017,09:00:00,309.046,309.549,308.559,309.009,60
28-04-2017,10:00:00,308.987,312.386,308.646,310.966,60
28-04-2017,11:00:00,310.975,312.01,310.428,311.64,60
28-04-2017,12:00:00,311.646,313.63,311.398,313.406,60
28-04-2017,13:00:00,313.407,314.549,312.126,312.318,60
28-04-2017,14:00:00,312.319,314.21,312.228,313.987,31
05-01-2017,08:00:00,314.746,320.04,314.745,319.929,60
05-01-2017,09:00:00,319.917,323.418,319.917,323.109,60
05-01-2017,10:00:00,323.109,324.687,322.937,324.126,60
